event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance,treated_baseline_epss,treated_baseline_percentile,treated_anchor_offset,control_baseline_epss,control_baseline_percentile,control_anchor_offset,baseline_percentile_distance,match_rank
652,CVE-2024-0204,2025-04-17,CVE-2024-1709,2025-05-29,11,0.24999999999999928,0.93318,0.99794,0.0,0.94364,0.9995,0.0,0.0015600000000000058,1
652,CVE-2024-0204,2025-04-17,CVE-2024-29943,2025-05-19,4,0.05,0.93318,0.99794,0.0,0.17035,0.94559,0.0,0.05235000000000001,2
654,CVE-2024-0399,2025-04-16,CVE-2024-20698,2025-05-18,4,0.3499999999999998,0.04809,0.88858,0.0,0.17205,0.94593,0.0,0.05735000000000001,1
654,CVE-2024-0399,2025-04-16,CVE-2024-20656,2025-05-18,3,0.3499999999999998,0.04809,0.88858,0.0,0.62083,0.98203,0.0,0.09344999999999992,2
655,CVE-2024-0566,2025-04-16,CVE-2024-20698,2025-05-18,7,0.6499999999999997,0.04833,0.88892,0.0,0.17205,0.94593,0.0,0.057010000000000005,1
655,CVE-2024-0566,2025-04-16,CVE-2024-12987,2025-05-17,2,0.14999999999999963,0.04833,0.88892,0.0,0.45389,0.97391,0.0,0.08499000000000001,2
655,CVE-2024-0566,2025-04-16,CVE-2024-20656,2025-05-18,6,0.6499999999999997,0.04833,0.88892,0.0,0.62083,0.98203,0.0,0.09310999999999992,3
658,CVE-2024-0875,2024-11-15,CVE-2024-5920,2025-05-01,4,0.05,0.00043,0.10187,1.0,0.00043,0.10163,0.0,0.0002400000000000041,1
658,CVE-2024-0875,2024-11-15,CVE-2024-32473,2025-05-09,6,0.14999999999999963,0.00043,0.10187,1.0,0.00043,0.10163,0.0,0.0002400000000000041,2
658,CVE-2024-0875,2024-11-15,CVE-2024-43803,2025-05-09,9,0.15000000000000052,0.00043,0.10187,1.0,0.00044,0.11497,0.0,0.0131,3
659,CVE-2024-10044,2024-12-30,CVE-2024-23346,2025-04-15,4,0.05,0.00043,0.10957,1.0,0.00045,0.17483,0.0,0.06526000000000001,1
665,CVE-2024-10205,2024-12-17,CVE-2024-23346,2025-04-15,9,0.14999999999999963,0.00043,0.10859,0.0,0.00045,0.17398,0.0,0.06538999999999999,1
669,CVE-2024-10338,2024-10-30,CVE-2024-32879,2025-05-11,11,0.25000000000000017,0.00045,0.1668,0.0,0.00045,0.1668,0.0,0.0,1
669,CVE-2024-10338,2024-10-30,CVE-2024-7347,2025-05-17,3,0.05,0.00045,0.1668,0.0,0.00044,0.1375,0.0,0.029299999999999993,2
669,CVE-2024-10338,2024-10-30,CVE-2024-43803,2025-05-09,10,0.25000000000000017,0.00045,0.1668,0.0,0.00044,0.11229,0.0,0.05451,3
670,CVE-2024-10349,2024-10-30,CVE-2024-50050,2025-04-29,10,0.05,0.00045,0.1668,0.0,0.00043,0.09909,0.0,0.06771,1
670,CVE-2024-10349,2024-10-30,CVE-2024-24795,2025-05-17,11,0.05,0.00045,0.1668,0.0,0.00043,0.09909,0.0,0.06771,2
681,CVE-2024-10525,2025-04-17,CVE-2024-42509,2025-05-23,6,0.05,0.00168,0.39022,0.0,0.00246,0.47957,0.0,0.08934999999999998,1
681,CVE-2024-10525,2025-04-17,CVE-2024-47460,2025-05-23,12,0.8500000000000008,0.00168,0.39022,0.0,0.00102,0.29439,0.0,0.09583000000000003,2
689,CVE-2024-10644,2025-02-11,CVE-2024-30896,2025-04-08,11,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,1
689,CVE-2024-10644,2025-02-11,CVE-2024-53537,2025-04-14,12,0.05,0.00043,0.11476,1.0,0.00044,0.1262,0.0,0.011440000000000006,2
695,CVE-2024-10773,2024-12-06,CVE-2024-35540,2025-04-10,10,0.05,0.00044,0.11931,1.0,0.0005,0.2092,0.0,0.08989,1
707,CVE-2024-10929,2025-01-22,CVE-2024-55889,2025-04-16,4,0.24999999999999928,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,1
707,CVE-2024-10929,2025-01-22,CVE-2024-44762,2025-04-03,9,0.25000000000000017,0.00043,0.11403,1.0,0.00043,0.11371,0.0,0.00032000000000000084,2
707,CVE-2024-10929,2025-01-22,CVE-2024-43803,2025-05-09,5,0.24999999999999928,0.00043,0.11403,1.0,0.00044,0.12307,0.0,0.009039999999999992,3
714,CVE-2024-10960,2025-02-12,CVE-2024-41110,2025-05-09,2,0.05,0.0005,0.21575,1.0,0.00045,0.16382,0.0,0.051930000000000004,1
717,CVE-2024-11004,2024-11-12,CVE-2024-42831,2025-04-02,4,0.05,0.00043,0.101,1.0,0.00045,0.16845,0.0,0.06744999999999998,1
717,CVE-2024-11004,2024-11-12,CVE-2024-43687,2025-04-04,5,0.05,0.00043,0.101,1.0,0.00046,0.18251,0.0,0.08151,2
717,CVE-2024-11004,2024-11-12,CVE-2024-37732,2025-04-09,6,0.05,0.00043,0.101,1.0,0.00046,0.18251,0.0,0.08151,3
729,CVE-2024-11053,2024-12-11,CVE-2024-12483,2025-04-18,9,0.35000000000000026,0.00045,0.17698,1.0,0.00045,0.17698,1.0,0.0,1
729,CVE-2024-11053,2024-12-11,CVE-2024-45310,2025-04-23,4,0.25000000000000017,0.00045,0.17698,1.0,0.00045,0.17645,0.0,0.0005300000000000027,2
729,CVE-2024-11053,2024-12-11,CVE-2024-6501,2025-05-17,7,0.3499999999999998,0.00045,0.17698,1.0,0.00045,0.17645,0.0,0.0005300000000000027,3
735,CVE-2024-11087,2025-03-08,CVE-2024-42057,2025-05-13,6,0.05,0.00091,0.4122,1.0,0.0009,0.40699,0.0,0.005209999999999992,1
735,CVE-2024-11087,2025-03-08,CVE-2024-53961,2025-04-17,3,0.05,0.00091,0.4122,1.0,0.00095,0.42394,0.0,0.011739999999999973,2
754,CVE-2024-11284,2025-03-14,CVE-2024-21894,2025-04-17,11,0.05,0.00091,0.41292,0.0,0.00105,0.45069,0.0,0.03776999999999997,1
754,CVE-2024-11284,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0,0.00091,0.41292,0.0,0.00068,0.33026,0.0,0.08266000000000001,2
755,CVE-2024-11285,2025-03-14,CVE-2024-21894,2025-04-17,11,0.05,0.00091,0.41292,0.0,0.00105,0.45069,0.0,0.03776999999999997,1
755,CVE-2024-11285,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0,0.00091,0.41292,0.0,0.00068,0.33026,0.0,0.08266000000000001,2
756,CVE-2024-11286,2025-03-14,CVE-2024-21894,2025-04-17,11,0.05,0.00091,0.41292,0.0,0.00105,0.45069,0.0,0.03776999999999997,1
756,CVE-2024-11286,2025-03-14,CVE-2024-10525,2025-04-17,1,0.0,0.00091,0.41292,0.0,0.00068,0.33026,0.0,0.08266000000000001,2
759,CVE-2024-11299,2025-04-23,CVE-2024-46687,2025-05-26,5,2.75,0.00038,0.1072,0.0,0.00043,0.12832,0.0,0.021119999999999986,1
759,CVE-2024-11299,2025-04-23,CVE-2024-39338,2025-05-27,4,2.45,0.00038,0.1072,0.0,0.00026,0.05352,0.0,0.053680000000000005,2
766,CVE-2024-11319,2024-11-18,CVE-2024-45310,2025-04-23,2,0.24999999999999972,0.00045,0.16969,1.0,0.00045,0.16947,0.0,0.00021999999999999797,1
766,CVE-2024-11319,2024-11-18,CVE-2024-6501,2025-05-17,9,0.7499999999999998,0.00045,0.16969,1.0,0.00045,0.16947,0.0,0.00021999999999999797,2
766,CVE-2024-11319,2024-11-18,CVE-2024-8925,2025-04-10,7,0.7499999999999998,0.00045,0.16969,1.0,0.00046,0.18346,0.0,0.013770000000000004,3
771,CVE-2024-11392,2025-04-16,CVE-2024-20656,2025-05-18,10,1.050000000000001,0.32492,0.96542,0.0,0.62083,0.98203,0.0,0.016610000000000014,1
771,CVE-2024-11392,2025-04-16,CVE-2024-20698,2025-05-18,11,1.050000000000001,0.32492,0.96542,0.0,0.17205,0.94593,0.0,0.019489999999999896,2
787,CVE-2024-11638,2025-03-10,CVE-2024-7297,2025-05-19,11,0.05,0.00043,0.11882,1.0,0.00043,0.1187,0.0,0.00011999999999999511,1
789,CVE-2024-11640,2025-03-08,CVE-2024-4058,2025-04-17,8,0.05,0.00058,0.27279,1.0,0.00058,0.27382,0.0,0.0010300000000000309,1
789,CVE-2024-11640,2025-03-08,CVE-2024-39304,2025-04-09,4,0.05,0.00058,0.27279,1.0,0.0005,0.22138,0.0,0.051409999999999983,2
789,CVE-2024-11640,2025-03-08,CVE-2024-38814,2025-04-17,7,0.05,0.00058,0.27279,1.0,0.00069,0.3328,0.0,0.06001000000000001,3
793,CVE-2024-11680,2025-04-14,CVE-2024-1709,2025-05-29,12,0.24999999999999928,0.93334,0.9981,0.0,0.94123,0.99903,0.0,0.0009299999999999864,1
793,CVE-2024-11680,2025-04-14,CVE-2024-29943,2025-05-19,4,0.05,0.93334,0.9981,0.0,0.23938,0.95586,0.0,0.042239999999999944,2
793,CVE-2024-11680,2025-04-14,CVE-2024-5274,2025-05-16,10,0.20000000000000107,0.93334,0.9981,0.0,0.17325,0.94527,0.0,0.05282999999999993,3
810,CVE-2024-11951,2025-03-05,CVE-2024-10525,2025-04-17,4,0.0,0.00091,0.41197,1.0,0.00068,0.32912,0.0,0.08284999999999998,1
811,CVE-2024-11954,2025-04-14,CVE-2024-7347,2025-05-17,9,2.6,0.00045,0.10535,0.0,0.00053,0.13529,0.0,0.029939999999999994,1
811,CVE-2024-11954,2025-04-14,CVE-2024-6381,2025-05-17,4,1.9000000000000001,0.00045,0.10535,0.0,0.00063,0.16595,0.0,0.06059999999999999,2
811,CVE-2024-11954,2025-04-14,CVE-2024-0131,2025-05-17,8,2.3000000000000003,0.00045,0.10535,0.0,0.00022,0.0348,0.0,0.07055,3
812,CVE-2024-11956,2025-04-14,CVE-2024-43799,2025-05-17,4,0.3499999999999998,4e-05,0.00122,0.0,0.00017,0.02,0.0,0.01878,1
812,CVE-2024-11956,2025-04-14,CVE-2024-0131,2025-05-17,3,0.3499999999999998,4e-05,0.00122,0.0,0.00022,0.0348,0.0,0.03358,2
824,CVE-2024-12035,2025-03-07,CVE-2024-39304,2025-04-09,5,0.05,0.00049,0.21847,1.0,0.0005,0.22131,0.0,0.002840000000000009,1
824,CVE-2024-12035,2025-03-07,CVE-2024-4058,2025-04-17,9,0.05,0.00049,0.21847,1.0,0.00058,0.27376,0.0,0.055290000000000006,2
827,CVE-2024-12058,2025-02-11,CVE-2024-54147,2025-04-23,5,0.05,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,1
827,CVE-2024-12058,2025-02-11,CVE-2024-20109,2025-05-07,8,0.14999999999999963,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,2
827,CVE-2024-12058,2025-02-11,CVE-2024-20054,2025-05-07,10,0.25000000000000017,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,3
830,CVE-2024-12085,2025-01-23,CVE-2024-44911,2025-04-11,12,0.05,0.00045,0.17742,0.0,0.00045,0.18218,0.0,0.004760000000000014,1
830,CVE-2024-12085,2025-01-23,CVE-2024-44910,2025-04-11,11,0.05,0.00045,0.17742,0.0,0.00046,0.18334,0.0,0.005920000000000009,2
830,CVE-2024-12085,2025-01-23,CVE-2024-35057,2025-04-11,7,0.05,0.00045,0.17742,0.0,0.00043,0.11403,0.0,0.06338999999999999,3
831,CVE-2024-12086,2025-01-23,CVE-2024-42831,2025-04-02,1,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,1
831,CVE-2024-12086,2025-01-23,CVE-2024-50861,2025-04-14,4,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,2
831,CVE-2024-12086,2025-01-23,CVE-2024-43687,2025-04-04,2,0.05,0.00045,0.17742,0.0,0.00046,0.1923,0.0,0.014880000000000004,3
832,CVE-2024-12087,2025-01-23,CVE-2024-12342,2025-04-17,6,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,1
832,CVE-2024-12087,2025-01-23,CVE-2024-3935,2025-04-17,7,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,2
832,CVE-2024-12087,2025-01-23,CVE-2024-36620,2025-05-09,10,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,3
833,CVE-2024-12088,2025-01-23,CVE-2024-12342,2025-04-17,6,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,1
833,CVE-2024-12088,2025-01-23,CVE-2024-3935,2025-04-17,7,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,2
833,CVE-2024-12088,2025-01-23,CVE-2024-36620,2025-05-09,10,0.05,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,3
838,CVE-2024-12097,2025-03-05,CVE-2024-10525,2025-04-17,4,0.0,0.00091,0.41197,1.0,0.00068,0.32912,0.0,0.08284999999999998,1
839,CVE-2024-12106,2024-12-31,CVE-2024-23346,2025-04-15,4,0.14999999999999963,0.00043,0.10983,1.0,0.00045,0.17483,0.0,0.06500000000000002,1
844,CVE-2024-12144,2025-03-06,CVE-2024-10525,2025-04-17,4,0.0,0.00091,0.41223,1.0,0.00068,0.32924,0.0,0.08299000000000001,1
855,CVE-2024-12281,2025-03-05,CVE-2024-10525,2025-04-17,4,0.0,0.00091,0.41197,1.0,0.00068,0.32912,0.0,0.08284999999999998,1
859,CVE-2024-12295,2025-03-19,CVE-2024-43201,2025-05-04,4,0.05,0.00039,0.08419,0.0,0.00056,0.14491,0.0,0.06072000000000001,1
864,CVE-2024-1234,2025-04-05,CVE-2024-6485,2025-05-17,3,0.05,0.00226,0.42613,0.0,0.00235,0.43761,0.0,0.01147999999999999,1
864,CVE-2024-1234,2025-04-05,CVE-2024-6531,2025-05-17,4,0.05,0.00226,0.42613,0.0,0.00235,0.43761,0.0,0.01147999999999999,2
865,CVE-2024-12342,2025-04-17,CVE-2024-29073,2025-05-18,9,1.2500000000000002,0.00098,0.2867,0.0,0.00133,0.34348,0.0,0.05678,1
866,CVE-2024-12344,2025-04-17,CVE-2024-39338,2025-05-27,11,1.5000000000000002,0.00028,0.06224,0.0,0.00026,0.05456,0.0,0.007679999999999999,1
866,CVE-2024-12344,2025-04-17,CVE-2024-26626,2025-05-20,5,0.8499999999999999,0.00028,0.06224,0.0,0.00016,0.02357,0.0,0.038669999999999996,2
866,CVE-2024-12344,2025-04-17,CVE-2024-26627,2025-05-20,6,0.8499999999999999,0.00028,0.06224,0.0,0.00013,0.01302,0.0,0.04922,3
869,CVE-2024-12368,2025-02-25,CVE-2024-0399,2025-04-16,5,0.05,0.00043,0.11771,3.0,0.00043,0.11716,0.0,0.0005499999999999949,1
869,CVE-2024-12368,2025-02-25,CVE-2024-36623,2025-05-09,8,0.05,0.00043,0.11771,3.0,0.00045,0.17956,0.0,0.06185,2
872,CVE-2024-12386,2025-02-12,CVE-2024-36623,2025-05-09,12,0.05,0.00051,0.22801,1.0,0.00045,0.17783,0.0,0.05018,1
875,CVE-2024-12431,2025-01-08,CVE-2024-46528,2025-03-27,1,0.05,0.00045,0.17502,1.0,0.00045,0.17541,0.0,0.00039000000000000146,1
875,CVE-2024-12431,2025-01-08,CVE-2024-12955,2025-04-17,4,0.05,0.00045,0.17502,1.0,0.00045,0.17541,0.0,0.00039000000000000146,2
875,CVE-2024-12431,2025-01-08,CVE-2024-56378,2025-05-17,8,0.05,0.00045,0.17502,1.0,0.00045,0.17541,0.0,0.00039000000000000146,3
879,CVE-2024-12483,2025-04-18,CVE-2024-39338,2025-05-27,9,4.1,0.00027,0.0595,0.0,0.00026,0.05445,0.0,0.005049999999999999,1
879,CVE-2024-12483,2025-04-18,CVE-2024-26626,2025-05-20,2,2.0999999999999996,0.00027,0.0595,0.0,0.00016,0.02347,0.0,0.03602999999999999,2
879,CVE-2024-12483,2025-04-18,CVE-2024-26627,2025-05-20,3,2.0999999999999996,0.00027,0.0595,0.0,0.00013,0.01301,0.0,0.04649,3
882,CVE-2024-12544,2025-03-01,CVE-2024-9054,2025-04-04,7,0.05,0.00056,0.26544,1.0,0.00064,0.30805,0.0,0.04260999999999998,1
882,CVE-2024-12544,2025-03-01,CVE-2024-39304,2025-04-09,10,0.05,0.00056,0.26544,1.0,0.0005,0.22021,0.0,0.04523000000000002,2
882,CVE-2024-12544,2025-03-01,CVE-2024-48827,2025-04-06,8,0.05,0.00056,0.26544,1.0,0.00045,0.18245,0.0,0.08299000000000001,3
883,CVE-2024-12556,2025-04-08,CVE-2024-29944,2025-05-19,11,0.3499999999999989,0.00038,0.08426,1.0,0.00066,0.17674,0.0,0.09248,1
885,CVE-2024-12563,2025-03-18,CVE-2024-43201,2025-05-04,4,0.05,0.00075,0.19791,1.0,0.00056,0.14893,0.0,0.048979999999999996,1
885,CVE-2024-12563,2025-03-18,CVE-2024-21113,2025-05-01,3,0.05,0.00075,0.19791,1.0,0.0012,0.28538,0.0,0.08747000000000002,2
887,CVE-2024-12583,2025-01-04,CVE-2024-6327,2025-04-17,4,0.05,0.00056,0.2555,1.0,0.00071,0.33038,0.0,0.07488,1
887,CVE-2024-12583,2025-01-04,CVE-2024-41110,2025-05-09,5,0.05,0.00056,0.2555,1.0,0.00045,0.15874,0.0,0.09676000000000001,2
889,CVE-2024-12626,2024-12-19,CVE-2024-24691,2025-04-17,5,0.05,0.00091,0.40175,1.0,0.00091,0.40176,0.0,1.0000000000010001e-05,1
889,CVE-2024-12626,2024-12-19,CVE-2024-26020,2025-05-18,8,0.05,0.00091,0.40175,1.0,0.00115,0.459,0.0,0.05725000000000002,2
889,CVE-2024-12626,2024-12-19,CVE-2024-7971,2025-04-13,4,0.05,0.00091,0.40175,1.0,0.0012,0.46797,0.0,0.06622,3
890,CVE-2024-12641,2024-12-16,CVE-2024-24691,2025-04-17,5,0.05,0.00091,0.40158,1.0,0.00091,0.40772,0.0,0.006140000000000034,1
890,CVE-2024-12641,2024-12-16,CVE-2024-26020,2025-05-18,8,0.05,0.00091,0.40158,1.0,0.00087,0.39046,0.0,0.011120000000000019,2
890,CVE-2024-12641,2024-12-16,CVE-2024-4671,2025-04-25,6,0.05,0.00091,0.40158,1.0,0.001,0.43019,0.0,0.028610000000000024,3
897,CVE-2024-12650,2025-03-06,CVE-2024-39143,2025-04-09,1,0.05,0.00044,0.1608,0.0,0.00045,0.1671,0.0,0.0063,1
897,CVE-2024-12650,2025-03-06,CVE-2024-51463,2025-04-15,3,0.05,0.00044,0.1608,0.0,0.00045,0.1671,0.0,0.0063,2
897,CVE-2024-12650,2025-03-06,CVE-2024-47605,2025-04-14,2,0.05,0.00044,0.1608,0.0,0.00045,0.18333,0.0,0.022529999999999994,3
900,CVE-2024-12686,2025-01-13,CVE-2024-20054,2025-05-07,1,0.05,0.00043,0.11433,0.0,0.00043,0.11157,0.0,0.0027599999999999986,1
900,CVE-2024-12686,2025-01-13,CVE-2024-35539,2025-04-10,6,0.14999999999999963,0.00043,0.11433,0.0,0.00043,0.11157,0.0,0.0027599999999999986,2
900,CVE-2024-12686,2025-01-13,CVE-2024-12342,2025-04-17,7,0.14999999999999963,0.00043,0.11433,0.0,0.00045,0.17537,0.0,0.06104,3
908,CVE-2024-12747,2025-01-23,CVE-2024-26634,2025-05-09,10,0.14999999999999963,0.00045,0.17742,0.0,0.00045,0.17742,0.0,0.0,1
908,CVE-2024-12747,2025-01-23,CVE-2024-27876,2025-04-24,8,0.14999999999999963,0.00045,0.17742,0.0,0.0005,0.21285,0.0,0.03543000000000002,2
908,CVE-2024-12747,2025-01-23,CVE-2024-36424,2025-04-10,7,0.14999999999999963,0.00045,0.17742,0.0,0.00043,0.11403,0.0,0.06338999999999999,3
909,CVE-2024-12749,2025-01-29,CVE-2024-40892,2025-03-17,2,0.05,0.00043,0.11435,1.0,0.00043,0.11437,0.0,2.0000000000006124e-05,1
909,CVE-2024-12749,2025-01-29,CVE-2024-48846,2025-04-16,4,0.05,0.00043,0.11435,1.0,0.00043,0.11437,0.0,2.0000000000006124e-05,2
909,CVE-2024-12749,2025-01-29,CVE-2024-0150,2025-05-17,5,0.05,0.00043,0.11435,1.0,0.00043,0.11437,0.0,2.0000000000006124e-05,3
912,CVE-2024-12797,2025-02-11,CVE-2024-6484,2025-05-17,8,0.15000000000000052,0.00045,0.17783,1.0,0.00046,0.19261,0.0,0.014780000000000015,1
912,CVE-2024-12797,2025-02-11,CVE-2024-1234,2025-04-05,6,0.15000000000000052,0.00045,0.17783,1.0,0.00048,0.20336,0.0,0.025530000000000025,2
912,CVE-2024-12797,2025-02-11,CVE-2024-3935,2025-04-17,11,0.20000000000000018,0.00045,0.17783,1.0,0.00051,0.22731,0.0,0.049480000000000024,3
914,CVE-2024-12803,2025-01-09,CVE-2024-47461,2025-05-23,5,0.05,0.00043,0.11133,1.0,0.00043,0.11086,0.0,0.0004699999999999982,1
914,CVE-2024-12803,2025-01-09,CVE-2024-35061,2025-04-11,9,0.14999999999999963,0.00043,0.11133,1.0,0.00045,0.17502,0.0,0.06369000000000001,2
915,CVE-2024-12805,2025-01-09,CVE-2024-47461,2025-05-23,5,0.05,0.00043,0.11133,1.0,0.00043,0.11086,0.0,0.0004699999999999982,1
915,CVE-2024-12805,2025-01-09,CVE-2024-35061,2025-04-11,9,0.14999999999999963,0.00043,0.11133,1.0,0.00045,0.17502,0.0,0.06369000000000001,2
916,CVE-2024-12810,2025-03-14,CVE-2024-4058,2025-04-17,4,0.05,0.0005,0.22185,1.0,0.00058,0.27458,0.0,0.05273,1
917,CVE-2024-12811,2025-02-28,CVE-2024-39304,2025-04-09,10,0.05,0.0005,0.22027,0.0,0.0005,0.22027,0.0,0.0,1
917,CVE-2024-12811,2025-02-28,CVE-2024-48827,2025-04-06,8,0.05,0.0005,0.22027,0.0,0.00045,0.18251,0.0,0.03775999999999999,2
917,CVE-2024-12811,2025-02-28,CVE-2024-9054,2025-04-04,7,0.05,0.0005,0.22027,0.0,0.00064,0.3081,0.0,0.08782999999999999,3
920,CVE-2024-12824,2025-03-01,CVE-2024-10525,2025-04-17,7,0.0,0.00091,0.41122,1.0,0.00068,0.3284,0.0,0.08281999999999995,1
921,CVE-2024-12828,2024-12-30,CVE-2024-41110,2025-05-09,6,0.05,0.00043,0.1123,1.0,0.00045,0.15829,0.0,0.04598999999999999,1
922,CVE-2024-12830,2024-12-20,CVE-2024-35061,2025-04-11,2,0.05,0.00044,0.12103,0.0,0.00045,0.17319,0.0,0.05216000000000001,1
922,CVE-2024-12830,2024-12-20,CVE-2024-41710,2025-01-29,10,0.14999999999999963,0.00044,0.12103,0.0,0.00045,0.17319,0.0,0.05216000000000001,2
922,CVE-2024-12830,2024-12-20,CVE-2024-44871,2025-03-27,12,0.14999999999999963,0.00044,0.12103,0.0,0.0005,0.21014,0.0,0.08911,3
923,CVE-2024-12832,2024-12-20,CVE-2024-47595,2025-04-09,2,0.05,0.00043,0.10892,0.0,0.00043,0.10892,0.0,0.0,1
923,CVE-2024-12832,2024-12-20,CVE-2024-50050,2025-04-29,5,0.05,0.00043,0.10892,0.0,0.00043,0.10892,0.0,0.0,2
923,CVE-2024-12832,2024-12-20,CVE-2024-24795,2025-05-17,6,0.05,0.00043,0.10892,0.0,0.00043,0.10892,0.0,0.0,3
924,CVE-2024-12833,2025-02-11,CVE-2024-38796,2025-04-23,6,0.24999999999999928,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,1
924,CVE-2024-12833,2025-02-11,CVE-2024-29018,2025-05-09,7,0.24999999999999928,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,2
924,CVE-2024-12833,2025-02-11,CVE-2024-47595,2025-04-09,8,0.25000000000000017,0.00043,0.11476,1.0,0.00043,0.1146,0.0,0.00016000000000000736,3
931,CVE-2024-12856,2025-01-07,CVE-2024-12987,2025-05-17,12,0.14999999999999963,0.00046,0.18392,0.0,0.00046,0.18392,0.0,0.0,1
931,CVE-2024-12856,2025-01-07,CVE-2024-35061,2025-04-11,8,0.14999999999999963,0.00046,0.18392,0.0,0.00045,0.17482,0.0,0.009099999999999997,2
931,CVE-2024-12856,2025-01-07,CVE-2024-44871,2025-03-27,1,0.05,0.00046,0.18392,0.0,0.0005,0.2111,0.0,0.02718000000000001,3
934,CVE-2024-12860,2025-02-18,CVE-2024-6671,2025-03-25,4,0.0,0.00091,0.40935,1.0,0.00124,0.48088,0.0,0.07152999999999998,1
935,CVE-2024-12876,2025-03-07,CVE-2024-10525,2025-04-17,4,0.0,0.00091,0.41226,1.0,0.00068,0.32946,0.0,0.08280000000000004,1
939,CVE-2024-12905,2025-04-22,CVE-2024-46687,2025-05-26,3,0.3499999999999998,0.00063,0.19949,0.0,0.00043,0.12851,0.0,0.07097999999999999,1
939,CVE-2024-12905,2025-04-22,CVE-2024-47460,2025-05-23,10,1.8,0.00063,0.19949,0.0,0.00102,0.29365,0.0,0.09416000000000002,2
940,CVE-2024-12916,2025-02-24,CVE-2024-39304,2025-04-09,11,0.05,0.0005,0.22034,3.0,0.0005,0.21769,0.0,0.0026500000000000135,1
940,CVE-2024-12916,2025-02-24,CVE-2024-48827,2025-04-06,9,0.05,0.0005,0.22034,3.0,0.00045,0.17964,0.0,0.040700000000000014,2
940,CVE-2024-12916,2025-02-24,CVE-2024-9054,2025-04-04,8,0.05,0.0005,0.22034,3.0,0.00064,0.30564,0.0,0.08530000000000001,3
941,CVE-2024-12917,2025-02-24,CVE-2024-39690,2025-05-09,9,0.14999999999999963,0.0005,0.22034,3.0,0.0005,0.21769,0.0,0.0026500000000000135,1
941,CVE-2024-12917,2025-02-24,CVE-2024-29944,2025-05-19,11,0.14999999999999963,0.0005,0.22034,3.0,0.00045,0.1855,0.0,0.03484000000000001,2
941,CVE-2024-12917,2025-02-24,CVE-2024-1708,2025-05-13,10,0.14999999999999963,0.0005,0.22034,3.0,0.00057,0.26819,0.0,0.047849999999999976,3
942,CVE-2024-12918,2025-02-24,CVE-2024-39304,2025-04-09,11,0.05,0.0005,0.22034,3.0,0.0005,0.21769,0.0,0.0026500000000000135,1
942,CVE-2024-12918,2025-02-24,CVE-2024-48827,2025-04-06,9,0.05,0.0005,0.22034,3.0,0.00045,0.17964,0.0,0.040700000000000014,2
942,CVE-2024-12918,2025-02-24,CVE-2024-9054,2025-04-04,8,0.05,0.0005,0.22034,3.0,0.00064,0.30564,0.0,0.08530000000000001,3
944,CVE-2024-12920,2025-03-19,CVE-2024-43201,2025-05-04,4,0.05,0.00057,0.14532,0.0,0.00056,0.14491,0.0,0.0004099999999999937,1
944,CVE-2024-12920,2025-03-19,CVE-2024-21113,2025-05-01,3,0.05,0.00057,0.14532,0.0,0.00072,0.18982,0.0,0.044499999999999984,2
946,CVE-2024-12955,2025-04-17,CVE-2024-39338,2025-05-27,12,3.5,0.00037,0.10341,0.0,0.00026,0.05456,0.0,0.048850000000000005,1
946,CVE-2024-12955,2025-04-17,CVE-2024-26626,2025-05-20,3,1.2500000000000002,0.00037,0.10341,0.0,0.00016,0.02357,0.0,0.07984,2
946,CVE-2024-12955,2025-04-17,CVE-2024-26627,2025-05-20,4,1.2500000000000002,0.00037,0.10341,0.0,0.00013,0.01302,0.0,0.09039,3
952,CVE-2024-13078,2025-01-06,CVE-2024-47595,2025-04-09,2,0.05,0.00045,0.17473,0.0,0.00043,0.11007,0.0,0.06466,1
952,CVE-2024-13078,2025-01-06,CVE-2024-50050,2025-04-29,5,0.05,0.00045,0.17473,0.0,0.00043,0.11007,0.0,0.06466,2
952,CVE-2024-13078,2025-01-06,CVE-2024-24795,2025-05-17,6,0.05,0.00045,0.17473,0.0,0.00043,0.11007,0.0,0.06466,3
