event_id,treated_cve,treated_event_date,control_cve,control_future_event_date,candidate_rank_static,static_distance
442,CVE-2023-33383,2023-08-04,CVE-2023-41991,2023-11-27,12,0.25000000000000017
528,CVE-2023-4112,2023-08-04,CVE-2023-5702,2024-03-14,1,0.0
528,CVE-2023-4112,2023-08-04,CVE-2023-36811,2025-04-09,2,0.45000000000000034
528,CVE-2023-4112,2023-08-04,CVE-2023-32019,2025-05-16,3,0.45000000000000034
528,CVE-2023-4112,2023-08-04,CVE-2023-4641,2025-05-17,4,0.45000000000000034
528,CVE-2023-4112,2023-08-04,CVE-2023-52589,2025-05-20,5,0.45000000000000034
528,CVE-2023-4112,2023-08-04,CVE-2023-3897,2024-02-19,6,0.5
528,CVE-2023-4112,2023-08-04,CVE-2023-4039,2025-05-17,7,0.55
528,CVE-2023-4112,2023-08-04,CVE-2023-0437,2025-05-17,8,1.05
528,CVE-2023-4112,2023-08-04,CVE-2023-6710,2024-05-13,9,1.1000000000000005
528,CVE-2023-4112,2023-08-04,CVE-2023-27636,2024-06-03,10,1.1000000000000005
528,CVE-2023-4112,2023-08-04,CVE-2023-2745,2025-04-22,11,1.1000000000000005
528,CVE-2023-4112,2023-08-04,CVE-2023-0109,2024-11-15,12,1.1500000000000006
427,CVE-2023-3219,2023-08-04,CVE-2023-0437,2025-05-17,1,0.05
427,CVE-2023-3219,2023-08-04,CVE-2023-6710,2024-05-13,2,0.10000000000000053
427,CVE-2023-3219,2023-08-04,CVE-2023-27636,2024-06-03,3,0.10000000000000053
427,CVE-2023-3219,2023-08-04,CVE-2023-2745,2025-04-22,4,0.10000000000000053
427,CVE-2023-3219,2023-08-04,CVE-2023-0109,2024-11-15,5,0.15000000000000052
427,CVE-2023-3219,2023-08-04,CVE-2023-42007,2025-04-11,6,0.15000000000000052
427,CVE-2023-3219,2023-08-04,CVE-2023-45279,2025-04-11,7,0.15000000000000052
427,CVE-2023-3219,2023-08-04,CVE-2023-45280,2025-04-11,8,0.15000000000000052
427,CVE-2023-3219,2023-08-04,CVE-2023-45885,2025-04-11,9,0.15000000000000052
427,CVE-2023-3219,2023-08-04,CVE-2023-46470,2025-04-11,10,0.15000000000000052
427,CVE-2023-3219,2023-08-04,CVE-2023-46471,2025-04-11,11,0.15000000000000052
427,CVE-2023-3219,2023-08-04,CVE-2023-41991,2023-11-27,12,0.25000000000000017
495,CVE-2023-37979,2023-08-04,CVE-2023-6542,2025-04-16,1,0.05
495,CVE-2023-37979,2023-08-04,CVE-2023-37534,2025-04-25,2,0.05
495,CVE-2023-37979,2023-08-04,CVE-2023-21750,2025-05-16,3,0.05
495,CVE-2023-37979,2023-08-04,CVE-2023-39362,2023-10-09,4,0.10000000000000053
495,CVE-2023-37979,2023-08-04,CVE-2023-6241,2025-05-23,5,0.14999999999999963
495,CVE-2023-37979,2023-08-04,CVE-2023-20273,2025-02-14,6,0.15000000000000052
495,CVE-2023-37979,2023-08-04,CVE-2023-46818,2025-04-14,7,0.15000000000000052
495,CVE-2023-37979,2023-08-04,CVE-2023-44221,2025-04-25,8,0.15000000000000052
495,CVE-2023-37979,2023-08-04,CVE-2023-0669,2025-05-28,9,0.15000000000000052
495,CVE-2023-37979,2023-08-04,CVE-2023-41076,2025-04-12,10,0.25000000000000017
495,CVE-2023-37979,2023-08-04,CVE-2023-47113,2025-05-03,11,0.25000000000000017
495,CVE-2023-37979,2023-08-04,CVE-2023-1966,2025-01-07,12,0.3500000000000007
383,CVE-2023-2796,2023-08-04,CVE-2023-0437,2025-05-17,1,0.05
383,CVE-2023-2796,2023-08-04,CVE-2023-6710,2024-05-13,2,0.10000000000000053
383,CVE-2023-2796,2023-08-04,CVE-2023-27636,2024-06-03,3,0.10000000000000053
383,CVE-2023-2796,2023-08-04,CVE-2023-2745,2025-04-22,4,0.10000000000000053
383,CVE-2023-2796,2023-08-04,CVE-2023-0109,2024-11-15,5,0.15000000000000052
383,CVE-2023-2796,2023-08-04,CVE-2023-42007,2025-04-11,6,0.15000000000000052
383,CVE-2023-2796,2023-08-04,CVE-2023-45279,2025-04-11,7,0.15000000000000052
383,CVE-2023-2796,2023-08-04,CVE-2023-45280,2025-04-11,8,0.15000000000000052
383,CVE-2023-2796,2023-08-04,CVE-2023-45885,2025-04-11,9,0.15000000000000052
383,CVE-2023-2796,2023-08-04,CVE-2023-46470,2025-04-11,10,0.15000000000000052
383,CVE-2023-2796,2023-08-04,CVE-2023-46471,2025-04-11,11,0.15000000000000052
383,CVE-2023-2796,2023-08-04,CVE-2023-41991,2023-11-27,12,0.25000000000000017
534,CVE-2023-4117,2023-08-04,CVE-2023-5702,2024-03-14,1,0.0
534,CVE-2023-4117,2023-08-04,CVE-2023-36811,2025-04-09,2,0.45000000000000034
534,CVE-2023-4117,2023-08-04,CVE-2023-32019,2025-05-16,3,0.45000000000000034
534,CVE-2023-4117,2023-08-04,CVE-2023-4641,2025-05-17,4,0.45000000000000034
534,CVE-2023-4117,2023-08-04,CVE-2023-52589,2025-05-20,5,0.45000000000000034
534,CVE-2023-4117,2023-08-04,CVE-2023-3897,2024-02-19,6,0.5
534,CVE-2023-4117,2023-08-04,CVE-2023-4039,2025-05-17,7,0.55
534,CVE-2023-4117,2023-08-04,CVE-2023-0437,2025-05-17,8,1.05
534,CVE-2023-4117,2023-08-04,CVE-2023-6710,2024-05-13,9,1.1000000000000005
534,CVE-2023-4117,2023-08-04,CVE-2023-27636,2024-06-03,10,1.1000000000000005
534,CVE-2023-4117,2023-08-04,CVE-2023-2745,2025-04-22,11,1.1000000000000005
534,CVE-2023-4117,2023-08-04,CVE-2023-0109,2024-11-15,12,1.1500000000000006
511,CVE-2023-39115,2023-08-04,CVE-2023-32560,2023-09-04,1,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-4634,2023-10-09,2,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-23333,2024-03-14,3,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-42793,2024-03-14,4,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-6019,2024-04-12,5,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-5360,2025-04-05,6,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-30258,2025-04-11,7,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-26602,2025-04-16,8,0.0
511,CVE-2023-39115,2023-08-04,CVE-2023-45249,2024-09-17,9,0.05
511,CVE-2023-39115,2023-08-04,CVE-2023-43091,2024-11-17,10,0.05
511,CVE-2023-39115,2023-08-04,CVE-2023-32117,2024-12-09,11,0.05
511,CVE-2023-39115,2023-08-04,CVE-2023-34990,2024-12-18,12,0.05
532,CVE-2023-4115,2023-08-04,CVE-2023-5702,2024-03-14,1,0.0
532,CVE-2023-4115,2023-08-04,CVE-2023-36811,2025-04-09,2,0.45000000000000034
532,CVE-2023-4115,2023-08-04,CVE-2023-32019,2025-05-16,3,0.45000000000000034
532,CVE-2023-4115,2023-08-04,CVE-2023-4641,2025-05-17,4,0.45000000000000034
532,CVE-2023-4115,2023-08-04,CVE-2023-52589,2025-05-20,5,0.45000000000000034
532,CVE-2023-4115,2023-08-04,CVE-2023-3897,2024-02-19,6,0.5
532,CVE-2023-4115,2023-08-04,CVE-2023-4039,2025-05-17,7,0.55
532,CVE-2023-4115,2023-08-04,CVE-2023-0437,2025-05-17,8,1.05
532,CVE-2023-4115,2023-08-04,CVE-2023-6710,2024-05-13,9,1.1000000000000005
532,CVE-2023-4115,2023-08-04,CVE-2023-27636,2024-06-03,10,1.1000000000000005
532,CVE-2023-4115,2023-08-04,CVE-2023-2745,2025-04-22,11,1.1000000000000005
532,CVE-2023-4115,2023-08-04,CVE-2023-0109,2024-11-15,12,1.1500000000000006
529,CVE-2023-4113,2023-08-04,CVE-2023-5702,2024-03-14,1,0.0
529,CVE-2023-4113,2023-08-04,CVE-2023-36811,2025-04-09,2,0.45000000000000034
529,CVE-2023-4113,2023-08-04,CVE-2023-32019,2025-05-16,3,0.45000000000000034
529,CVE-2023-4113,2023-08-04,CVE-2023-4641,2025-05-17,4,0.45000000000000034
529,CVE-2023-4113,2023-08-04,CVE-2023-52589,2025-05-20,5,0.45000000000000034
529,CVE-2023-4113,2023-08-04,CVE-2023-3897,2024-02-19,6,0.5
529,CVE-2023-4113,2023-08-04,CVE-2023-4039,2025-05-17,7,0.55
529,CVE-2023-4113,2023-08-04,CVE-2023-0437,2025-05-17,8,1.05
529,CVE-2023-4113,2023-08-04,CVE-2023-6710,2024-05-13,9,1.1000000000000005
529,CVE-2023-4113,2023-08-04,CVE-2023-27636,2024-06-03,10,1.1000000000000005
529,CVE-2023-4113,2023-08-04,CVE-2023-2745,2025-04-22,11,1.1000000000000005
529,CVE-2023-4113,2023-08-04,CVE-2023-0109,2024-11-15,12,1.1500000000000006
535,CVE-2023-4119,2023-08-04,CVE-2023-5702,2024-03-14,1,0.0
535,CVE-2023-4119,2023-08-04,CVE-2023-36811,2025-04-09,2,0.45000000000000034
535,CVE-2023-4119,2023-08-04,CVE-2023-32019,2025-05-16,3,0.45000000000000034
535,CVE-2023-4119,2023-08-04,CVE-2023-4641,2025-05-17,4,0.45000000000000034
535,CVE-2023-4119,2023-08-04,CVE-2023-52589,2025-05-20,5,0.45000000000000034
535,CVE-2023-4119,2023-08-04,CVE-2023-3897,2024-02-19,6,0.5
535,CVE-2023-4119,2023-08-04,CVE-2023-4039,2025-05-17,7,0.55
535,CVE-2023-4119,2023-08-04,CVE-2023-0437,2025-05-17,8,1.05
535,CVE-2023-4119,2023-08-04,CVE-2023-6710,2024-05-13,9,1.1000000000000005
535,CVE-2023-4119,2023-08-04,CVE-2023-27636,2024-06-03,10,1.1000000000000005
535,CVE-2023-4119,2023-08-04,CVE-2023-2745,2025-04-22,11,1.1000000000000005
535,CVE-2023-4119,2023-08-04,CVE-2023-0109,2024-11-15,12,1.1500000000000006
533,CVE-2023-4116,2023-08-04,CVE-2023-5702,2024-03-14,1,0.0
533,CVE-2023-4116,2023-08-04,CVE-2023-36811,2025-04-09,2,0.45000000000000034
533,CVE-2023-4116,2023-08-04,CVE-2023-32019,2025-05-16,3,0.45000000000000034
533,CVE-2023-4116,2023-08-04,CVE-2023-4641,2025-05-17,4,0.45000000000000034
533,CVE-2023-4116,2023-08-04,CVE-2023-52589,2025-05-20,5,0.45000000000000034
533,CVE-2023-4116,2023-08-04,CVE-2023-3897,2024-02-19,6,0.5
533,CVE-2023-4116,2023-08-04,CVE-2023-4039,2025-05-17,7,0.55
533,CVE-2023-4116,2023-08-04,CVE-2023-0437,2025-05-17,8,1.05
533,CVE-2023-4116,2023-08-04,CVE-2023-6710,2024-05-13,9,1.1000000000000005
533,CVE-2023-4116,2023-08-04,CVE-2023-27636,2024-06-03,10,1.1000000000000005
533,CVE-2023-4116,2023-08-04,CVE-2023-2745,2025-04-22,11,1.1000000000000005
533,CVE-2023-4116,2023-08-04,CVE-2023-0109,2024-11-15,12,1.1500000000000006
475,CVE-2023-36306,2023-08-04,CVE-2023-24657,2025-04-11,1,0.0
475,CVE-2023-36306,2023-08-04,CVE-2023-41425,2025-04-22,2,0.0
475,CVE-2023-36306,2023-08-04,CVE-2023-45281,2025-04-11,3,0.05
475,CVE-2023-36306,2023-08-04,CVE-2023-47311,2025-04-11,4,0.05
475,CVE-2023-36306,2023-08-04,CVE-2023-43770,2025-05-15,5,0.05
475,CVE-2023-36306,2023-08-04,CVE-2023-32369,2025-01-13,6,0.14999999999999963
475,CVE-2023-36306,2023-08-04,CVE-2023-44088,2025-04-10,7,0.1999999999999993
475,CVE-2023-36306,2023-08-04,CVE-2023-4407,2023-09-04,8,0.20000000000000018
475,CVE-2023-36306,2023-08-04,CVE-2023-4548,2023-09-08,9,0.20000000000000018
475,CVE-2023-36306,2023-08-04,CVE-2023-4708,2023-10-09,10,0.20000000000000018
475,CVE-2023-36306,2023-08-04,CVE-2023-48795,2025-04-14,11,0.24999999999999928
475,CVE-2023-36306,2023-08-04,CVE-2023-34927,2024-04-02,12,0.40000000000000036
531,CVE-2023-4114,2023-08-04,CVE-2023-5702,2024-03-14,1,0.0
531,CVE-2023-4114,2023-08-04,CVE-2023-36811,2025-04-09,2,0.45000000000000034
531,CVE-2023-4114,2023-08-04,CVE-2023-32019,2025-05-16,3,0.45000000000000034
531,CVE-2023-4114,2023-08-04,CVE-2023-4641,2025-05-17,4,0.45000000000000034
531,CVE-2023-4114,2023-08-04,CVE-2023-52589,2025-05-20,5,0.45000000000000034
531,CVE-2023-4114,2023-08-04,CVE-2023-3897,2024-02-19,6,0.5
531,CVE-2023-4114,2023-08-04,CVE-2023-4039,2025-05-17,7,0.55
531,CVE-2023-4114,2023-08-04,CVE-2023-0437,2025-05-17,8,1.05
531,CVE-2023-4114,2023-08-04,CVE-2023-6710,2024-05-13,9,1.1000000000000005
531,CVE-2023-4114,2023-08-04,CVE-2023-27636,2024-06-03,10,1.1000000000000005
531,CVE-2023-4114,2023-08-04,CVE-2023-2745,2025-04-22,11,1.1000000000000005
531,CVE-2023-4114,2023-08-04,CVE-2023-0109,2024-11-15,12,1.1500000000000006
540,CVE-2023-4174,2023-08-08,CVE-2023-7303,2025-05-08,1,0.05
540,CVE-2023-4174,2023-08-08,CVE-2023-29383,2025-05-17,2,0.25000000000000017
540,CVE-2023-4174,2023-08-08,CVE-2023-27272,2025-04-15,3,0.4499999999999999
540,CVE-2023-4174,2023-08-08,CVE-2023-4089,2025-05-07,4,0.8499999999999999
540,CVE-2023-4174,2023-08-08,CVE-2023-5702,2024-03-14,5,1.0499999999999998
540,CVE-2023-4174,2023-08-08,CVE-2023-36811,2025-04-09,6,1.5000000000000002
540,CVE-2023-4174,2023-08-08,CVE-2023-32019,2025-05-16,7,1.5000000000000002
540,CVE-2023-4174,2023-08-08,CVE-2023-4641,2025-05-17,8,1.5000000000000002
540,CVE-2023-4174,2023-08-08,CVE-2023-52589,2025-05-20,9,1.5000000000000002
540,CVE-2023-4174,2023-08-08,CVE-2023-3897,2024-02-19,10,1.5499999999999998
540,CVE-2023-4174,2023-08-08,CVE-2023-4039,2025-05-17,11,1.5999999999999999
540,CVE-2023-4174,2023-08-08,CVE-2023-0437,2025-05-17,12,2.0999999999999996
539,CVE-2023-4173,2023-08-08,CVE-2023-7303,2025-05-08,1,0.05
539,CVE-2023-4173,2023-08-08,CVE-2023-29383,2025-05-17,2,0.25000000000000017
539,CVE-2023-4173,2023-08-08,CVE-2023-27272,2025-04-15,3,0.4499999999999999
539,CVE-2023-4173,2023-08-08,CVE-2023-4089,2025-05-07,4,0.8499999999999999
539,CVE-2023-4173,2023-08-08,CVE-2023-5702,2024-03-14,5,1.0499999999999998
539,CVE-2023-4173,2023-08-08,CVE-2023-36811,2025-04-09,6,1.5000000000000002
539,CVE-2023-4173,2023-08-08,CVE-2023-32019,2025-05-16,7,1.5000000000000002
539,CVE-2023-4173,2023-08-08,CVE-2023-4641,2025-05-17,8,1.5000000000000002
539,CVE-2023-4173,2023-08-08,CVE-2023-52589,2025-05-20,9,1.5000000000000002
539,CVE-2023-4173,2023-08-08,CVE-2023-3897,2024-02-19,10,1.5499999999999998
539,CVE-2023-4173,2023-08-08,CVE-2023-4039,2025-05-17,11,1.5999999999999999
539,CVE-2023-4173,2023-08-08,CVE-2023-0437,2025-05-17,12,2.0999999999999996
538,CVE-2023-4168,2023-08-08,CVE-2023-5702,2024-03-14,1,0.0
538,CVE-2023-4168,2023-08-08,CVE-2023-36811,2025-04-09,2,0.45000000000000034
538,CVE-2023-4168,2023-08-08,CVE-2023-32019,2025-05-16,3,0.45000000000000034
538,CVE-2023-4168,2023-08-08,CVE-2023-4641,2025-05-17,4,0.45000000000000034
538,CVE-2023-4168,2023-08-08,CVE-2023-52589,2025-05-20,5,0.45000000000000034
538,CVE-2023-4168,2023-08-08,CVE-2023-3897,2024-02-19,6,0.5
538,CVE-2023-4168,2023-08-08,CVE-2023-4039,2025-05-17,7,0.55
538,CVE-2023-4168,2023-08-08,CVE-2023-0437,2025-05-17,8,1.05
538,CVE-2023-4168,2023-08-08,CVE-2023-6710,2024-05-13,9,1.1000000000000005
538,CVE-2023-4168,2023-08-08,CVE-2023-27636,2024-06-03,10,1.1000000000000005
538,CVE-2023-4168,2023-08-08,CVE-2023-2745,2025-04-22,11,1.1000000000000005
538,CVE-2023-4168,2023-08-08,CVE-2023-0109,2024-11-15,12,1.1500000000000006
488,CVE-2023-37569,2023-08-08,CVE-2023-32707,2023-10-09,1,0.0
488,CVE-2023-37569,2023-08-08,CVE-2023-38836,2023-10-09,2,0.0
488,CVE-2023-37569,2023-08-08,CVE-2023-33996,2024-12-13,3,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-47179,2025-01-02,4,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-37931,2025-01-14,5,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-50739,2025-01-18,6,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-46272,2025-02-20,7,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-51302,2025-02-20,8,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-51319,2025-02-20,9,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-51313,2025-02-21,10,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-51333,2025-02-21,11,0.05
488,CVE-2023-37569,2023-08-08,CVE-2023-51336,2025-02-21,12,0.05
398,CVE-2023-29689,2023-08-08,CVE-2023-4634,2023-10-09,1,0.0
398,CVE-2023-29689,2023-08-08,CVE-2023-23333,2024-03-14,2,0.0
398,CVE-2023-29689,2023-08-08,CVE-2023-42793,2024-03-14,3,0.0
398,CVE-2023-29689,2023-08-08,CVE-2023-6019,2024-04-12,4,0.0
398,CVE-2023-29689,2023-08-08,CVE-2023-5360,2025-04-05,5,0.0
398,CVE-2023-29689,2023-08-08,CVE-2023-30258,2025-04-11,6,0.0
398,CVE-2023-29689,2023-08-08,CVE-2023-26602,2025-04-16,7,0.0
398,CVE-2023-29689,2023-08-08,CVE-2023-45249,2024-09-17,8,0.05
398,CVE-2023-29689,2023-08-08,CVE-2023-43091,2024-11-17,9,0.05
398,CVE-2023-29689,2023-08-08,CVE-2023-32117,2024-12-09,10,0.05
398,CVE-2023-29689,2023-08-08,CVE-2023-34990,2024-12-18,11,0.05
398,CVE-2023-29689,2023-08-08,CVE-2023-27997,2025-01-09,12,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-38028,2025-04-17,1,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-0847,2025-04-30,2,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-24521,2025-05-13,3,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-30190,2025-05-13,4,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-34707,2025-05-16,5,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-35768,2025-05-16,6,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-37956,2025-05-16,7,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-37988,2025-05-16,8,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-37990,2025-05-16,9,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-37991,2025-05-16,10,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-38037,2025-05-16,11,0.05
299,CVE-2022-47636,2023-08-10,CVE-2022-38038,2025-05-16,12,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-32707,2023-10-09,1,0.0
320,CVE-2023-1389,2023-08-10,CVE-2023-38836,2023-10-09,2,0.0
320,CVE-2023-1389,2023-08-10,CVE-2023-33996,2024-12-13,3,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-47179,2025-01-02,4,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-37931,2025-01-14,5,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-50739,2025-01-18,6,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-46272,2025-02-20,7,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-51302,2025-02-20,8,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-51319,2025-02-20,9,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-51313,2025-02-21,10,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-51333,2025-02-21,11,0.05
320,CVE-2023-1389,2023-08-10,CVE-2023-51336,2025-02-21,12,0.05
409,CVE-2023-31067,2023-08-21,CVE-2023-4634,2023-10-09,1,0.0
409,CVE-2023-31067,2023-08-21,CVE-2023-23333,2024-03-14,2,0.0
409,CVE-2023-31067,2023-08-21,CVE-2023-42793,2024-03-14,3,0.0
409,CVE-2023-31067,2023-08-21,CVE-2023-6019,2024-04-12,4,0.0
409,CVE-2023-31067,2023-08-21,CVE-2023-5360,2025-04-05,5,0.0
409,CVE-2023-31067,2023-08-21,CVE-2023-30258,2025-04-11,6,0.0
409,CVE-2023-31067,2023-08-21,CVE-2023-26602,2025-04-16,7,0.0
409,CVE-2023-31067,2023-08-21,CVE-2023-45249,2024-09-17,8,0.05
409,CVE-2023-31067,2023-08-21,CVE-2023-43091,2024-11-17,9,0.05
409,CVE-2023-31067,2023-08-21,CVE-2023-32117,2024-12-09,10,0.05
409,CVE-2023-31067,2023-08-21,CVE-2023-34990,2024-12-18,11,0.05
409,CVE-2023-31067,2023-08-21,CVE-2023-27997,2025-01-09,12,0.05
411,CVE-2023-31069,2023-08-21,CVE-2023-4634,2023-10-09,1,0.0
411,CVE-2023-31069,2023-08-21,CVE-2023-23333,2024-03-14,2,0.0
411,CVE-2023-31069,2023-08-21,CVE-2023-42793,2024-03-14,3,0.0
411,CVE-2023-31069,2023-08-21,CVE-2023-6019,2024-04-12,4,0.0
411,CVE-2023-31069,2023-08-21,CVE-2023-5360,2025-04-05,5,0.0
411,CVE-2023-31069,2023-08-21,CVE-2023-30258,2025-04-11,6,0.0
411,CVE-2023-31069,2023-08-21,CVE-2023-26602,2025-04-16,7,0.0
411,CVE-2023-31069,2023-08-21,CVE-2023-45249,2024-09-17,8,0.05
411,CVE-2023-31069,2023-08-21,CVE-2023-43091,2024-11-17,9,0.05
411,CVE-2023-31069,2023-08-21,CVE-2023-32117,2024-12-09,10,0.05
411,CVE-2023-31069,2023-08-21,CVE-2023-34990,2024-12-18,11,0.05
411,CVE-2023-31069,2023-08-21,CVE-2023-27997,2025-01-09,12,0.05
410,CVE-2023-31068,2023-08-21,CVE-2023-4634,2023-10-09,1,0.0
410,CVE-2023-31068,2023-08-21,CVE-2023-23333,2024-03-14,2,0.0
410,CVE-2023-31068,2023-08-21,CVE-2023-42793,2024-03-14,3,0.0
410,CVE-2023-31068,2023-08-21,CVE-2023-6019,2024-04-12,4,0.0
410,CVE-2023-31068,2023-08-21,CVE-2023-5360,2025-04-05,5,0.0
410,CVE-2023-31068,2023-08-21,CVE-2023-30258,2025-04-11,6,0.0
410,CVE-2023-31068,2023-08-21,CVE-2023-26602,2025-04-16,7,0.0
410,CVE-2023-31068,2023-08-21,CVE-2023-45249,2024-09-17,8,0.05
410,CVE-2023-31068,2023-08-21,CVE-2023-43091,2024-11-17,9,0.05
410,CVE-2023-31068,2023-08-21,CVE-2023-32117,2024-12-09,10,0.05
410,CVE-2023-31068,2023-08-21,CVE-2023-34990,2024-12-18,11,0.05
410,CVE-2023-31068,2023-08-21,CVE-2023-27997,2025-01-09,12,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-46022,2024-03-20,1,0.0
414,CVE-2023-31468,2023-08-21,CVE-2023-29336,2025-05-25,2,0.0
414,CVE-2023-31468,2023-08-21,CVE-2023-41061,2025-02-10,3,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-41064,2025-02-10,4,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-28252,2025-03-12,5,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-38831,2025-04-17,6,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-41992,2025-05-14,7,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-20963,2025-05-16,8,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-21675,2025-05-16,9,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-21747,2025-05-16,10,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-21748,2025-05-16,11,0.05
414,CVE-2023-31468,2023-08-21,CVE-2023-21772,2025-05-16,12,0.05
490,CVE-2023-37759,2023-08-21,CVE-2023-4634,2023-10-09,1,0.0
490,CVE-2023-37759,2023-08-21,CVE-2023-23333,2024-03-14,2,0.0
490,CVE-2023-37759,2023-08-21,CVE-2023-42793,2024-03-14,3,0.0
490,CVE-2023-37759,2023-08-21,CVE-2023-6019,2024-04-12,4,0.0
490,CVE-2023-37759,2023-08-21,CVE-2023-5360,2025-04-05,5,0.0
490,CVE-2023-37759,2023-08-21,CVE-2023-30258,2025-04-11,6,0.0
490,CVE-2023-37759,2023-08-21,CVE-2023-26602,2025-04-16,7,0.0
490,CVE-2023-37759,2023-08-21,CVE-2023-45249,2024-09-17,8,0.05
490,CVE-2023-37759,2023-08-21,CVE-2023-43091,2024-11-17,9,0.05
490,CVE-2023-37759,2023-08-21,CVE-2023-32117,2024-12-09,10,0.05
490,CVE-2023-37759,2023-08-21,CVE-2023-34990,2024-12-18,11,0.05
490,CVE-2023-37759,2023-08-21,CVE-2023-27997,2025-01-09,12,0.05
572,CVE-2023-4547,2023-09-04,CVE-2023-7303,2025-05-08,1,0.05
572,CVE-2023-4547,2023-09-04,CVE-2023-29383,2025-05-17,2,0.25000000000000017
572,CVE-2023-4547,2023-09-04,CVE-2023-27272,2025-04-15,3,0.4499999999999999
572,CVE-2023-4547,2023-09-04,CVE-2023-4089,2025-05-07,4,0.8499999999999999
572,CVE-2023-4547,2023-09-04,CVE-2023-5702,2024-03-14,5,1.0499999999999998
572,CVE-2023-4547,2023-09-04,CVE-2023-36811,2025-04-09,6,1.5000000000000002
572,CVE-2023-4547,2023-09-04,CVE-2023-32019,2025-05-16,7,1.5000000000000002
572,CVE-2023-4547,2023-09-04,CVE-2023-4641,2025-05-17,8,1.5000000000000002
572,CVE-2023-4547,2023-09-04,CVE-2023-52589,2025-05-20,9,1.5000000000000002
572,CVE-2023-4547,2023-09-04,CVE-2023-3897,2024-02-19,10,1.5499999999999998
572,CVE-2023-4547,2023-09-04,CVE-2023-4039,2025-05-17,11,1.5999999999999999
572,CVE-2023-4547,2023-09-04,CVE-2023-0437,2025-05-17,12,2.0999999999999996
559,CVE-2023-4407,2023-09-04,CVE-2023-4708,2023-10-09,1,0.0
559,CVE-2023-4407,2023-09-04,CVE-2023-34927,2024-04-02,2,0.20000000000000018
559,CVE-2023-4407,2023-09-04,CVE-2023-24657,2025-04-11,3,0.20000000000000018
559,CVE-2023-4407,2023-09-04,CVE-2023-41425,2025-04-22,4,0.20000000000000018
559,CVE-2023-4407,2023-09-04,CVE-2023-20118,2025-03-03,5,0.25000000000000017
559,CVE-2023-4407,2023-09-04,CVE-2023-45281,2025-04-11,6,0.25000000000000017
559,CVE-2023-4407,2023-09-04,CVE-2023-45884,2025-04-11,7,0.25000000000000017
559,CVE-2023-4407,2023-09-04,CVE-2023-47311,2025-04-11,8,0.25000000000000017
559,CVE-2023-4407,2023-09-04,CVE-2023-45857,2025-05-04,9,0.25000000000000017
559,CVE-2023-4407,2023-09-04,CVE-2023-24626,2025-05-12,10,0.25000000000000017
559,CVE-2023-4407,2023-09-04,CVE-2023-43770,2025-05-15,11,0.25000000000000017
559,CVE-2023-4407,2023-09-04,CVE-2023-32369,2025-01-13,12,0.3499999999999998
557,CVE-2023-4382,2023-09-04,CVE-2023-7303,2025-05-08,1,0.05
